Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species,Consensus
8a28f78b453765f5e06d4e7df848323a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,,0.9994742725187385
9d22d2a9fd44b7888f59070426e07f48,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,,0.9989625964468918
8762a4950685d1686a3b4b57589b6e0d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,,0.9985593801841943
981ab35aea0c454739415a9d15eb48f6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,,,0.9999263227811963
e335d86e6f8762aa7bb6251d5622bd77,Unassigned,,,,,,,0.9719505754177433
57cd0a4287f1d22b24aebd720989170f,Unassigned,,,,,,,0.9767054327165767
262da9729cd10e1bd8492fb8c95a120c,Unassigned,,,,,,,0.5991845275511947
1005a88f72cc6db8208eb1e7016635c6,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium,,0.9908395727399064
33fd1fcc39e51fc97e49908cf40604a4,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,,0.9960298925786195
18f5b00675717fc5bc3fe33d03d06db7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,,,,0.9998765125064619
3c8f2c268bebccf250d034f23afa8dff,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,0.9999710282589697
b250e55645eb100e48b586399070fe44,d__Bacteria,p__Deinococcota,c__Deinococci,o__Thermales,f__Thermaceae,g__Thermus,,0.9999991979791417
20e33f789bda6371f7519b12d998e37d,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999999978942343
261ad8ec7b2dae0c9b75c595e3593010,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999744037019809
ab3376981231d343484e00cd7402f571,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999759382380135
44d95a61c8d904adb2bbb8e8ab299e2d,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999857257546724
29adda92d836d2a5ef8470cd0eb3d0f9,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999927063441348
c622784a5e0946450c9d18412f4e2aa4,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999999990671301
0cb290f3497f55cf6c8a65ef3ad94847,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999999886648162
e5b864e74fecad10e542c25abadc83fa,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999993156383252
f6788d5f48876058ffddc02df8ca31f1,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999999963504033
87b0e2989c4163e0f8e75bfa26479cee,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999856623662133
c42c8b271a3ecb4707ceae9812d82221,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999878568294928
9c9066c75dcfb26025cc95255cc47516,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9999170874804589
cbdac1e8b8e485ec1e3990a2281b59c8,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.999902162
9423a8e3645372d8ead3d32acd222a5b,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,,0.9996144833392877
1bb0355fad78f4262b799a75186f1ba7,d__Bacteria,,,,,,,1
